trip_id,start_time,end_time,headway_secs,exact_times
weekday_U2510_U251002_17,19:20:00,19:40:00,3000,0
weekend_U2510_U251002_0,05:30:00,05:50:00,1800,0
weekend_U2510_U251002_1,06:00:00,06:20:00,1800,0
weekend_U2510_U251002_2,06:30:00,06:50:00,1800,0
weekend_U2510_U251002_5,10:00:00,10:20:00,2400,0
weekend_U2510_U251002_7,19:00:00,19:20:00,2700,0
weekend_U2510_U251002_8,19:50:00,20:10:00,3000,0
weekend_U2510_U251002_9,20:40:00,21:00:00,3000,0
weekend_U2510_U251002_10,21:40:00,22:00:00,3600,0
weekend_U2510_U251002_11,22:40:00,23:00:00,3600,0
weekday_T2500_T250002_0,06:00:00,06:20:00,1800,0
weekday_T2500_T250002_1,06:30:00,06:50:00,1800,0
weekday_T2500_T250002_6,11:30:00,11:50:00,1800,0
weekday_T2500_T250002_7,12:00:00,12:20:00,1800,0
weekday_T2500_T250002_10,16:00:00,16:20:00,1800,0
weekday_T2500_T250002_16,21:00:00,21:20:00,2400,0
weekday_T2500_T250002_17,21:40:00,22:00:00,2400,0
weekday_T2500_T250002_18,22:20:00,22:40:00,2400,0
weekday_T2500_T250002_19,23:00:00,23:20:00,2400,0
weekend_U7700_U770002_3,11:00:00,11:20:00,2700,0
weekend_U7700_U770002_5,13:15:00,13:35:00,2700,0
weekend_U7700_U770002_7,17:50:00,18:10:00,3000,0
weekend_U7700_U770002_9,20:40:00,21:00:00,3000,0
weekend_U7700_U770001_9,21:51:00,22:11:00,3000,0
weekend_U7700_U770001_11,06:20:00,06:40:00,2760,0
weekday_U5060_U506002_1,08:15:00,08:35:00,2700,0
weekday_U5060_U506001_1,10:20:00,10:40:00,2700,0
weekday_U5060_U506002_2,08:55:00,09:15:00,3300,0
weekday_U5060_U506001_2,11:00:00,11:20:00,3300,0
weekday_U5060_U506002_3,09:50:00,10:10:00,3900,0
weekday_U5060_U506001_3,11:45:00,12:05:00,3900,0
weekday_U5060_U506002_4,10:55:00,11:15:00,1800,0
weekday_U5060_U506001_4,12:30:00,12:50:00,1800,0
weekday_U5060_U506002_5,11:25:00,11:45:00,2400,0
weekday_U5060_U506001_5,13:15:00,13:35:00,2400,0
weekday_U5060_U506002_7,15:00:00,15:20:00,3600,0
weekday_U5060_U506001_7,16:40:00,17:00:00,3600,0
weekday_U5060_U506002_8,16:00:00,16:20:00,2400,0
weekday_U5060_U506001_8,17:40:00,18:00:00,2400,0
weekday_U5060_U506002_9,16:40:00,17:00:00,3600,0
weekday_U5060_U506001_9,18:30:00,18:50:00,3600,0
weekday_U5060_U506002_10,17:40:00,18:00:00,3900,0
weekday_U5060_U506001_10,19:30:00,19:50:00,3900,0
weekday_U5060_U506002_11,18:45:00,19:05:00,4500,0
weekday_U5060_U506001_11,20:30:00,20:50:00,4500,0
weekday_U5060_U506002_12,20:00:00,20:20:00,5400,0
weekday_U5060_U506001_12,21:30:00,21:50:00,5400,0
weekend_U8010_U801002_0,06:00:00,06:20:00,3600,0
weekend_U8010_U801002_1,07:20:00,07:40:00,4800,0
weekend_U8010_U801002_2,08:40:00,09:00:00,4800,0
weekend_U8010_U801002_3,10:00:00,10:20:00,4800,0
weekend_U8010_U801002_4,11:20:00,11:40:00,4800,0
weekend_U8010_U801002_5,12:40:00,13:00:00,4800,0
weekend_U8010_U801002_6,14:05:00,14:25:00,5100,0
weekend_U8010_U801002_7,15:30:00,15:50:00,5100,0
weekend_U8010_U801002_8,16:55:00,17:15:00,5100,0
weekend_U8010_U801002_9,18:20:00,18:40:00,5100,0
weekend_U8010_U801002_10,19:45:00,20:05:00,5100,0
weekend_U8010_U801002_11,21:10:00,21:30:00,5100,0
weekend_U8010_U801002_12,22:20:00,22:40:00,4200,0
weekday_U1710_U171002_0,05:30:00,05:50:00,1200,0
weekday_U1710_U171002_1,05:50:00,06:10:00,1200,0
weekday_U1710_U171001_1,07:10:00,07:30:00,1200,0
weekday_U1710_U171002_2,06:10:00,06:30:00,1200,0
weekday_U1710_U171001_2,07:50:00,08:10:00,1200,0
weekday_U1710_U171002_5,08:35:00,08:55:00,2100,0
weekday_U1710_U171001_5,10:10:00,10:30:00,2100,0
weekday_U1710_U171002_7,17:20:00,17:40:00,2100,0
weekday_U1710_U171001_7,18:50:00,19:10:00,2100,0
weekday_U1710_U171002_10,20:45:00,21:05:00,2700,0
weekday_U1710_U171001_10,21:51:00,22:11:00,2700,0
weekday_U1710_U171002_11,21:30:00,21:50:00,2700,0
weekday_U1710_U171001_11,22:36:00,22:56:00,2700,0
weekday_U1730_U173002_5,18:00:00,18:20:00,900,0
weekday_U1730_U173002_8,22:30:00,22:50:00,1800,0
weekend_U1730_U173002_1,06:50:00,07:10:00,1200,0
weekend_U1730_U173001_1,08:05:00,08:25:00,1200,0
weekend_U1730_U173002_3,09:30:00,09:50:00,1200,0
weekend_U1730_U173001_3,10:55:00,11:15:00,1200,0
weekend_U1730_U173002_5,18:00:00,18:20:00,1800,0
weekend_U1730_U173001_5,19:25:00,19:45:00,1800,0
weekend_U1730_U173002_7,21:00:00,21:20:00,1800,0
weekend_U1730_U173001_7,22:11:00,22:31:00,1800,0
weekday_U1800_U180002_0,05:30:00,05:50:00,1200,0
weekday_U1800_U180002_2,06:30:00,06:50:00,1200,0
weekday_U1800_U180002_7,16:00:00,16:20:00,1800,0
weekday_U1800_U180002_8,16:30:00,16:50:00,1800,0
weekday_U1800_U180002_9,17:05:00,17:25:00,2100,0
weekday_U1800_U180002_10,17:40:00,18:00:00,1800,0
weekday_U1800_U180002_12,19:25:00,19:45:00,2100,0
weekday_U1800_U180002_14,22:10:00,22:30:00,3300,0
weekday_U1800_U180002_15,23:00:00,23:20:00,3000,0
weekend_U1800_U180002_2,18:30:00,18:50:00,2400,0
weekend_U1800_U180002_3,19:20:00,19:40:00,3000,0
weekend_U1800_U180002_5,23:00:00,23:20:00,3300,0
weekend_U1900_U190002_4,11:30:00,11:50:00,1800,0
weekend_U1900_U190001_4,12:30:00,12:50:00,1800,0
weekend_U1900_U190002_5,12:00:00,12:20:00,1800,0
weekend_U1900_U190001_5,12:55:00,13:15:00,1800,0
weekend_U1900_U190002_9,23:00:00,23:20:00,1800,0
weekend_U1910_U191002_1,23:00:00,23:20:00,3600,0
weekend_U2020_U202002_0,05:30:00,05:50:00,1200,0
weekend_U2020_U202002_2,07:35:00,07:55:00,1500,0
weekend_U2020_U202002_3,08:00:00,08:20:00,1500,0
weekend_U2020_U202002_7,21:50:00,22:10:00,2400,0
weekend_U2020_U202002_8,22:25:00,22:45:00,2100,0
weekend_U2020_U202002_9,23:00:00,23:20:00,2100,0
weekend_U2530_U253002_0,06:00:00,06:20:00,2700,0
weekend_U2530_U253002_1,06:45:00,07:05:00,2700,0
weekend_U2530_U253002_3,09:00:00,09:20:00,2700,0
weekend_U2530_U253002_5,12:00:00,12:20:00,5400,0
weekend_U2530_U253002_7,17:00:00,17:20:00,3600,0
weekend_U2530_U253002_8,18:00:00,18:20:00,3600,0
weekend_U2530_U253002_9,19:00:00,19:20:00,3600,0
weekend_U2530_U253002_10,20:00:00,20:20:00,3600,0
weekend_U2530_U253002_11,21:30:00,21:50:00,5400,0
weekend_U2530_U253002_12,23:00:00,23:20:00,5400,0
weekday_U2500_U250002_0,05:20:00,05:40:00,1200,0
weekday_U2500_U250002_1,05:40:00,06:00:00,1200,0
weekday_U2500_U250002_3,06:20:00,06:40:00,600,0
weekday_U2500_U250002_15,22:00:00,22:20:00,1800,0
weekday_U2500_U250002_16,22:30:00,22:50:00,1800,0
weekday_U2500_U250002_17,23:00:00,23:20:00,1800,0
weekday_T2010_T201002_1,06:00:00,06:20:00,900,0
weekday_T2010_T201002_2,06:20:00,06:40:00,1200,0
weekday_T2010_T201002_3,06:40:00,07:00:00,1200,0
weekday_T2010_T201002_4,07:00:00,07:20:00,1200,0
weekday_T2010_T201002_9,12:30:00,12:50:00,1800,0
weekday_T2010_T201002_12,15:55:00,16:15:00,1500,0
weekday_T2010_T201002_13,16:20:00,16:40:00,1500,0
weekday_T2010_T201002_14,16:45:00,17:05:00,1500,0
weekday_T2010_T201002_16,18:15:00,18:35:00,1800,0
weekday_T2010_T201002_17,18:50:00,19:10:00,2100,0
weekday_T2010_T201002_19,20:35:00,20:55:00,2100,0
weekday_T2010_T201002_21,23:30:00,23:50:00,2100,0
weekday_U7720_U772002_3,07:20:00,07:40:00,1200,0
weekday_U7720_U772001_3,9:30:00,09:50:00,1200,0
weekday_U7720_U772002_6,10:00:00,10:20:00,1800,0
weekday_U7720_U772001_6,11:40:00,12:00:00,1800,0
weekday_U7720_U772002_9,12:20:00,12:40:00,1200,0
weekday_U7720_U772001_9,14:00:00,14:20:00,1200,0
weekend_U7720_U772001_12,06:00:00,06:20:00,2700,0
weekday_U7800_U780002_0,05:30:00,05:50:00,1800,0
weekday_U7800_U780002_1,06:00:00,06:20:00,1800,0
weekday_U7800_U780002_3,07:30:00,07:50:00,1800,0
weekday_U7800_U780002_6,11:50:00,12:10:00,2400,0
weekday_U7800_U780002_7,12:30:00,12:50:00,2400,0
weekday_U7800_U780002_9,15:00:00,15:20:00,1800,0
weekday_U7800_U780002_13,22:00:00,22:20:00,3600,0
weekend_U7800_U780002_0,05:30:00,05:50:00,1800,0
weekend_U7800_U780002_1,06:00:00,06:20:00,1800,0
weekend_U7800_U780002_3,07:00:00,07:20:00,1200,0
weekend_U7800_U780002_7,19:00:00,19:20:00,2400,0
weekend_U7800_U780002_9,21:50:00,22:10:00,3000,0
weekend_U7800_U780001_9,23:30:00,23:50:00,3000,0
weekend_U7800_U780001_10,06:00:00,06:20:00,3600,0
